,index,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise,NumMosquitos,WnvPresent
2250,3225,3225,2007-09-18,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2251,3226,3226,2007-09-18,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2252,3227,3227,2007-09-18,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2253,3228,3228,2007-09-18,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,6,0
2254,3229,3229,2007-09-18,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2255,3230,3230,2007-09-18,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX TERRITANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,10,0
2256,3231,3231,2007-09-18,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,9,0
2257,3232,3232,2007-09-18,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2258,3233,3233,2007-09-18,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,10,0
2259,3234,3234,2007-09-18,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,11,0
2260,3235,3235,2007-09-18,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2261,3236,3236,2007-09-18,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2262,3237,3237,2007-09-18,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX TERRITANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,6,0
2263,3238,3238,2007-09-18,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2264,3239,3239,2007-09-18,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,4,0
2265,3240,3240,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2266,3241,3241,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,7,0
2267,3242,3242,2007-09-18,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX TERRITANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2268,3243,3243,2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2269,3244,3244,2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX SALINARIUS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2270,3245,3245,2007-09-18,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,19,0
2271,3246,3246,2007-09-18,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,7,0
2272,3247,3247,2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,6,0
2273,3248,3248,2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2274,3249,3249,2007-09-18,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2275,3250,3250,2007-09-18,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2276,3251,3251,2007-09-18,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2277,3252,3252,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2278,3253,3253,2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2279,3254,3254,2007-09-18,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2280,3255,3255,2007-09-18,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2281,3256,3256,2007-09-18,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2282,3257,3257,2007-09-18,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2283,3258,3258,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2284,3259,3259,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2285,3260,3260,2007-09-18,"6400 West Strong Street, Chicago, IL, USA",CULEX TERRITANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,20,0
2286,3261,3261,2007-09-18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,14,0
2287,3262,3262,2007-09-18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2288,3263,3263,2007-09-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,7,0
2289,3264,3264,2007-09-18,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2290,3265,3265,2007-09-18,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114,-87.776385,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2291,3266,3266,2007-09-18,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX TERRITANS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114,-87.776385,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2292,3267,3267,2007-09-18,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2293,3268,3268,2007-09-18,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2294,3269,3269,2007-09-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2295,3270,3270,2007-09-18,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS,33, E RANDOLPH ST,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2296,3271,3271,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.96272800000001,-87.748367,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,4,0
2297,3272,3272,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.96272800000001,-87.748367,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,2,0
2298,3273,3273,2007-09-18,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.96272800000001,-87.748367,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2299,3274,3274,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2300,3275,3275,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2301,3276,3276,2007-09-18,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX TERRITANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2302,3277,3277,2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2303,3278,3278,2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX SALINARIUS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,20,0
2304,3279,3279,2007-09-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,7,0
2305,3280,3280,2007-09-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,3,0
2306,3281,3281,2007-09-18,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2307,3282,3282,2007-09-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2308,3283,3283,2007-09-18,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,4,0
2309,3284,3284,2007-09-18,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2310,3285,3285,2007-09-18,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2311,3286,3286,2007-09-18,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,88.5,64.5,76.75,57.5,65.0,0.0,12.0,0.0,29.375,30.05500030517578,12.699999809265135,19.0,12.950000762939453,0.0,0.0,0.0,0.0,0.0,1756.0,535.0,1,0
2312,3287,3287,2007-09-19,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,84.0,66.5,75.5,59.0,65.0,0.0,10.5,0.0,29.439998626708984,30.10000038146973,4.25,25.5,9.350000381469727,0.0,0.0,0.0,0.0,0.0,1755.0,536.0,4,0
2313,3288,3288,2007-09-19,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,84.0,66.5,75.5,59.0,65.0,0.0,10.5,0.0,29.439998626708984,30.10000038146973,4.25,25.5,9.350000381469727,0.0,0.0,0.0,0.0,0.0,1755.0,536.0,16,0
2314,3290,3290,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,84.0,66.5,75.5,59.0,65.0,0.0,10.5,0.0,29.439998626708984,30.10000038146973,4.25,25.5,9.350000381469727,0.0,0.0,0.0,0.0,0.0,1755.0,536.0,21,0
2315,3291,3291,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,84.0,66.5,75.5,59.0,65.0,0.0,10.5,0.0,29.439998626708984,30.10000038146973,4.25,25.5,9.350000381469727,0.0,0.0,0.0,0.0,0.0,1755.0,536.0,2,0
2316,3292,3292,2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX TERRITANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,84.0,66.5,75.5,59.0,65.0,0.0,10.5,0.0,29.439998626708984,30.10000038146973,4.25,25.5,9.350000381469727,0.0,0.0,0.0,0.0,0.0,1755.0,536.0,3,0
