,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes
251,87,71,79,67,71,0,14,0423,1930,0.03,29.16,29.87,10.9,22,11.9,1,0,1,0,0
252,85,70,78,67,71,0,13,0424,1929,0.03,29.10,29.81,7.8,26,9.1,0,0,0,0,0
253,85,67,76,55,63,0,11,0425,1929,0.005,29.26,29.95,9.5,31,10.3,0,0,0,0,0
254,82,64,73,63,66,0, 8,0425,1929,0.72,29.26,29.99,8.5,23,9.2,1,1,1,0,0
255,88,64,76,65,69,0,11,0426,1928,0.34,29.23,29.97,5.2,20,8.4,1,1,1,0,0
256,81,65,73,63,66,0, 8,0427,1928,0.73,29.19,29.89,7.7,26,10.3,1,1,1,0,0
257,79,62,71,54,61,0, 6,0428,1927,0.00,29.12,29.84,12.1,27,12.4,0,0,0,0,0
258,84,62,73,54,62,0, 8,0428,1927,0.00,29.22,29.92,4.5,29,7.8,0,0,0,0,0
259,90,61,76,62,68,0,11,0429,1926,0.00,29.30,30.00,6.8,23,7.4,0,0,0,0,0
260,90,71,81,66,70,0,16,0430,1925,0.00,29.39,30.09,5.0,23,7.2,0,0,0,0,0
261,89,71,80,66,71,0,15,0431,1925,0.00,29.33,30.05,8.6,22,9.0,0,0,0,0,0
262,86,74,80,68,72,0,15,0432,1924,0.04,29.24,29.95,2.6,22,5.4,1,0,0,0,0
263,78,67,73,68,69,0, 8,0433,1923,1.61,29.19,29.91,2.0,33,5.8,1,1,1,0,0
264,86,68,77,68,71,0,12,0433,1923,0.74,29.20,29.91,4.5,25,5.7,1,0,1,0,0
265,83,68,76,65,68,0,11,0434,1922,0.13,29.21,29.92,3.3,3,7.4,1,0,1,0,0
266,77,63,70,59,64,0, 5,0435,1921,0.005,29.31,30.00,8.2,3,8.7,0,0,0,0,0
267,81,60,71,52,60,0, 6,0436,1920,0.00,29.39,30.10,7.6,2,8.5,0,0,0,0,0
268,82,59,71,53,61,0, 6,0437,1919,0.00,29.33,30.05,3.9,24,4.4,0,0,0,0,0
269,82,61,72,63,67,0, 7,0438,1918,0.00,29.26,29.99,5.5,23,6.9,0,0,0,0,0
270,84,65,75,58,65,0,10,0439,1918,0.00,29.22,29.94,8.5,31,9.1,0,1,0,0,0
271,83,62,73,58,64,0, 8,0440,1917,0.00,29.16,29.89,5.9,24,6.7,0,0,0,0,0
272,85,66,76,63,67,0,11,0441,1916,0.00,29.16,29.87,4.0,7,6.1,0,0,0,0,0
273,88,65,77,67,70,0,12,0442,1915,0.05,29.14,29.85,6.4,20,7.9,1,0,1,0,0
274,89,72,81,65,70,0,16,0443,1914,0.00,29.04,29.75,7.8,27,8.6,0,0,0,0,0
275,89,72,81,67,70,0,16,0444,1913,0.14,29.06,29.76,4.9,27,5.8,1,1,0,0,0
276,89,68,79,68,72,0,14,0445,1911,1.05,29.09,29.79,3.1,31,5.7,1,0,0,0,0
277,81,65,73,59,65,0, 8,0446,1910,0.00,29.24,29.93,8.4,3,9.2,0,0,0,0,0
278,84,61,73,61,66,0, 8,0447,1909,0.00,29.24,29.96,5.3,18,6.0,0,0,0,0,0
279,87,70,79,68,70,0,14,0448,1908,2.43,29.18,29.90,3.1,18,9.0,1,1,1,0,0
280,87,69,78,67,71,0,13,0449,1907,0.00,29.24,29.93,6.2,31,7.4,0,0,0,1,0
281,84,67,76,60,66,0,11,0450,1906,0.00,29.29,30.00,6.8,30,8.1,0,0,0,0,0
282,82,64,73,56,63,0, 8,0451,1904,0.00,29.26,29.98,7.8,34,9.4,0,0,0,0,0
283,79,63,71,54,61,0, 6,0452,1903,0.00,29.29,30.01,4.5,2,7.4,0,0,0,0,0
284,80,62,71,58,62,0, 6,0453,1902,0.005,29.20,29.92,2.6,31,9.0,0,0,0,0,0
285,74,58,66,52,58,0, 1,0454,1900,0.00,29.31,30.02,8.4,2,9.0,0,0,0,0,0
286,77,59,68,57,61,0, 3,0455,1859,0.00,29.30,30.02,3.9,5,6.3,0,0,0,0,0
287,77,61,69,57,62,0, 4,0456,1858,0.00,29.17,29.90,3.3,10,3.8,0,0,0,0,0
288,79,66,73,59,63,0, 8,0457,1856,0.06,29.11,29.84,3.0,7,4.6,1,0,0,0,0
289,79,63,71,60,64,0, 6,0458,1855,0.00,29.23,29.93,7.3,3,7.9,0,1,0,1,0
290,78,61,70,54,61,0, 5,0459,1854,0.00,29.44,30.13,6.9,3,7.9,0,0,0,0,0
291,83,58,71,53,61,0, 6,0500,1852,0.00,29.40,30.13,5.7,29,6.5,0,0,0,0,0
292,84,63,74,60,65,0, 9,0501,1851,0.00,29.28,30.01,7.9,26,8.0,0,0,0,0,0
293,85,65,75,57,64,0,10,0502,1849,0.00,29.26,29.98,7.2,27,7.4,0,0,0,0,0
294,82,63,73,64,67,0, 8,0503,1848,0.00,29.38,30.08,5.9,4,6.7,0,0,0,0,0
295,81,65,73,60,65,0, 8,0504,1846,0.00,29.40,30.12,6.0,9,7.4,0,0,0,0,0
296,82,68,75,61,66,0,10,0505,1845,0.005,29.31,30.03,6.5,15,8.4,1,0,0,0,0
297,83,72,78,68,71,0,13,0506,1843,0.09,29.32,30.03,12.7,19,12.8,1,1,1,1,0
298,87,68,78,66,70,0,13,0508,1842,0.00,29.31,30.02,7.6,25,9.4,0,1,0,0,0
299,77,63,70,57,62,0, 5,0509,1840,0.00,29.34,30.05,7.7,3,9.7,0,0,0,0,0
300,74,64,69,54,60,0, 4,0510,1839,0.00,29.36,30.08,11.1,5,11.4,0,0,0,0,0
301,76,61,69,54,60,0, 4,0511,1837,0.00,29.29,30.03,7.7,7,8.4,0,0,0,0,0
302,83,61,72,56,63,0, 7,0512,1835,0.00,29.20,29.93,4.6,7,5.9,0,0,0,0,0
303,80,63,72,64,67,0, 7,0513,1834,0.06,29.10,29.82,5.7,19,6.7,1,1,0,0,0
304,85,64,75,58,65,0,10,0514,1832,0.04,29.24,29.93,3.5,35,6.5,1,1,0,0,0
305,87,56,72,55,62,0, 7,0515,1831,0.00,29.39,30.09,2.6,24,3.8,0,0,0,0,0
306,90,60,75,56,64,0,10,0516,1829,0.00,29.41,30.13,4.8,13,5.4,0,0,0,0,0
307,90,62,76,54,63,0,11,0517,1827,0.00,29.37,30.09,7.0,14,7.7,0,0,0,0,0
308,94,65,80,61,68,0,15,0518,1826,0.00,29.31,30.02,3.2,21,4.4,0,0,1,0,0
309,77,66,72,60,64,0, 7,0519,1824,0.02,29.31,30.02,9.8,1,10.4,1,0,1,0,0
310,67,61,64,61,62,1, 0,0520,1822,2.90,29.08,29.82,11.6,3,12.4,1,1,0,0,0
311,70,57,64,56,59,1, 0,0521,1821,0.00,29.22,29.93,5.9,34,6.9,0,0,0,0,0
312,74,53,64,54,58,1, 0,0522,1819,0.01,29.28,29.98,4.9,27,5.3,0,1,0,0,0
313,74,55,65,51,57,0, 0,0523,1817,0.00,29.35,30.06,6.4,26,6.6,0,0,0,0,0
314,67,52,60,52,55,5, 0,0524,1815,1.23,29.41,30.11,4.6,34,6.2,1,1,0,0,0
315,69,49,59,45,52,6, 0,0525,1814,0.00,29.45,30.17,3.9,36,6.4,0,0,0,0,0
316,72,48,60,48,54,5, 0,0526,1812,0.00,29.47,30.21,4.3,14,5.1,0,0,0,0,0
317,79,55,67,57,61,0, 2,0527,1810,0.005,29.33,30.08,8.9,18,9.8,1,1,0,0,0
318,73,69,71,67,68,0, 6,0528,1809,0.37,29.22,29.96,6.0,22,6.8,1,1,0,0,1
319,75,68,72,69,70,0, 7,0529,1807,6.64,28.97,29.71,6.4,21,9.1,1,1,0,0,0
320,72,58,65,61,62,0, 0,0530,1805,1.44,28.97,29.67,7.7,31,10.1,1,1,0,0,0
321,63,53,58,51,55,7, 0,0531,1803,0.005,29.41,30.10,5.7,34,6.1,0,0,0,0,0
322,71,49,60,50,55,5, 0,0532,1760,0.00,29.47,30.19,5.3,23,5.8,0,0,0,0,0
323,82,57,70,56,60,0, 5,0533,1758,0.00,29.46,30.18,2.1,29,7.0,0,0,0,0,0
324,74,56,65,55,60,0, 0,0535,1756,0.00,29.56,30.28,6.1,9,7.2,0,0,0,0,0
325,77,54,66,54,59,0, 1,0536,1755,0.00,29.47,30.20,5.8,19,6.0,0,0,0,0,0
326,82,56,69,57,61,0, 4,0537,1753,0.00,29.46,30.17,1.7,16,2.9,0,0,0,0,0
327,80,58,69,61,64,0, 4,0538,1751,0.00,29.55,30.26,3.8,5,4.2,0,1,0,1,0
328,81,61,71,59,64,0, 6,0539,1749,0.00,29.59,30.31,6.9,11,8.0,0,1,0,1,0
329,82,59,71,57,62,0, 6,0540,1748,0.00,29.56,30.29,7.0,15,7.7,0,0,0,0,0
330,82,57,70,59,63,0, 5,0541,1746,0.20,29.54,30.27,2.6,23,4.6,1,1,1,1,0
331,77,63,70,61,64,0, 5,0542,1744,0.00,29.54,30.27,6.9,4,7.5,0,1,0,1,0
332,79,59,69,55,60,0, 4,0543,1742,0.00,29.42,30.16,3.0,6,4.3,0,1,0,0,0
333,81,53,67,54,60,0, 2,0544,1741,0.00,29.33,30.06,1.0,3,2.7,0,1,0,0,0
334,68,57,63,57,60,2, 0,0545,1739,0.00,29.41,30.13,7.2,4,7.8,0,0,0,0,0
335,64,54,59,55,57,6, 0,0546,1737,0.82,29.26,30.00,3.5,33,4.8,1,1,0,0,0
336,59,48,54,44,49,11, 0,0547,1735,0.00,29.21,29.95,11.4,31,11.5,0,0,0,0,0
337,61,46,54,40,47,11, 0,0548,1734,0.00,29.24,29.97,11.2,33,11.1,0,0,0,0,0
338,61,42,52,40,47,13, 0,0549,1732,0.00,29.18,29.91,8.7,28,9.2,0,0,0,0,0
339,60,44,52,42,47,13, 0,0550,1730,0.01,29.34,30.05,6.5,3,7.7,1,0,0,0,0
340,61,38,50,38,45,15, 0,0552,1729,0.00,29.51,30.23,3.2,11,4.4,0,0,0,0,0
341,61,41,51,43,48,14, 0,0553,1727,0.06,29.51,30.25,5.6,11,6.6,1,0,0,0,0
342,69,54,62,47,54,3, 0,0554,1725,0.00,29.49,30.23,10.5,11,10.7,0,0,0,0,0
343,63,56,60,52,56,5, 0,0555,1724,0.80,29.24,30.01,10.3,13,11.3,1,1,0,0,0
344,64,50,57,51,54,8, 0,0556,1722,0.19,29.13,29.85,7.5,26,8.1,1,1,0,0,0
345,69,47,58,38,49,7, 0,0557,1720,0.00,29.36,30.05,5.5,29,5.8,0,0,0,0,0
346,72,42,57,42,50,8, 0,0558,1719,0.00,29.47,30.18,4.8,11,6.7,0,0,0,0,0
347,79,51,65,50,57,0, 0,0559,1717,0.00,29.52,30.24,4.2,14,5.0,0,0,0,0,0
348,84,57,71,56,61,0, 6,0600,1715,0.00,29.55,30.27,4.3,15,5.1,0,1,0,0,0
349,77,61,69,58,63,0, 4,0602,1714,0.00,29.47,30.21,7.7,20,8.1,0,0,0,0,0
350,69,53,61,43,51,4, 0,0603,1712,0.005,29.49,30.22,2.0,30,6.8,1,0,0,0,0
351,63,47,55,50,53,10, 0,0604,1711,0.30,29.34,30.06,4.2,32,6.3,1,1,0,0,0
352,59,43,51,38,44,14, 0,0605,1709,0.00,29.52,30.25,6.1,35,7.5,0,0,0,0,0
353,57,43,50,39,44,15, 0,0606,1707,0.00,29.53,30.26,6.2,36,7.2,0,0,0,0,0
354,60,43,52,40,45,13, 0,0607,1706,0.05,29.58,30.32,2.1,7,6.1,1,1,0,0,0
355,62,40,51,37,45,14, 0,0608,1704,0.00,29.49,30.24,12.0,19,12.4,0,0,0,0,0
356,55,43,49,42,46,16, 0,0610,1703,0.18,29.48,30.21,4.0,31,7.6,1,1,0,0,0
357,55,38,47,35,42,18, 0,0611,1701,0.00,29.64,30.37,7.1,2,8.7,0,0,0,0,0
358,52,35,44,30,40,21, 0,0612,1660,0.00,29.65,30.39,12.1,12,13.1,0,0,0,0,0
359,58,41,50,36,44,15, 0,0613,1658,0.16,29.50,30.27,11.5,12,11.8,1,0,0,0,0
360,54,44,49,44,47,16, 0,0614,1657,0.32,29.18,29.96,5.3,19,6.1,1,1,1,0,0
361,53,43,48,40,44,17, 0,0616,1656,0.005,29.02,29.77,11.9,22,12.3,1,1,0,0,1
362,56,37,47,32,41,18, 0,0617,1654,0.005,29.10,29.80,17.2,27,17.8,1,0,0,0,0
363,47,33,40,27,35,25, 0,0618,1653,0.005,29.51,30.20,13.7,31,14.4,0,0,0,0,0
364,45,31,38,23,33,27, 0,0619,1651,0.00,29.54,30.29,10.5,30,10.9,0,0,0,0,0
365,51,32,42,24,34,23, 0,0620,1650,0.00,29.47,30.21,3.7,32,6.2,0,0,0,0,0
366,62,31,47,32,41,18, 0,0622,1649,0.00,29.57,30.31,10.5,19,10.4,0,0,0,0,0
367,70,48,59,46,51,6, 0,0623,1647,0.00,29.57,30.30,5.7,22,7.4,0,0,0,0,0
368,60,46,53,40,47,12, 0,0448,1849,0.02,29.26,29.98,8.4,29,8.5,1,0,0,0,0
369,66,44,55,33,45,10, 0,0447,1850,0.00,29.21,29.94,8.8,26,9.2,0,0,0,0,0
370,70,43,57,34,47,8, 0,0446,1851,0.00,29.19,29.92,3.9,26,4.9,0,0,0,0,0
371,70,43,57,34,47,8, 0,0444,1852,0.00,29.31,30.02,6.5,9,7.6,0,0,0,0,0
372,71,49,60,40,50,5, 0,0443,1853,0.00,29.22,29.95,5.5,13,6.0,0,0,0,0,0
373,75,51,63,51,55,2, 0,0442,1855,0.67,29.05,29.79,6.5,19,8.1,1,1,0,0,0
374,77,56,67,52,57,0, 2,0441,1856,0.19,29.01,29.73,8.5,25,10.3,1,1,0,1,0
375,77,53,65,53,58,0, 0,0439,1857,0.02,28.94,29.68,4.9,21,6.0,1,0,1,0,0
376,63,46,55,44,48,10, 0,0438,1858,0.005,29.19,29.87,6.8,29,11.8,0,0,0,0,0
377,67,40,54,39,46,11, 0,0437,1859,0.00,29.41,30.11,4.7,30,8.4,0,0,0,0,0
378,61,39,50,35,44,15, 0,0436,1860,0.00,29.47,30.20,0.7,8,4.6,0,0,0,0,0
379,71,39,55,34,47,10, 0,0435,1901,0.00,29.38,30.13,9.5,16,9.6,0,0,0,0,0
380,70,53,62,56,58,3, 0,0434,1902,0.55,29.01,29.76,14.4,19,16.4,1,1,1,0,0
381,68,53,61,44,52,4, 0,0433,1903,0.00,29.31,30.00,10.5,27,10.7,0,0,0,0,0
382,61,52,57,51,54,8, 0,0432,1904,0.39,29.28,30.00,6.0,16,8.8,1,1,0,0,0
383,62,45,54,40,49,11, 0,0431,1905,0.00,29.36,30.05,11.0,29,12.5,0,1,0,0,0
384,63,39,51,27,42,14, 0,0430,1906,0.00,29.60,30.32,0.2,33,6.2,0,0,0,0,0
385,66,40,53,33,45,12, 0,0429,1907,0.005,29.54,30.29,9.6,19,9.9,0,0,0,0,0
386,80,52,66,44,55,0, 1,0428,1908,0.00,29.48,30.21,13.5,21,13.8,0,0,0,0,0
387,84,61,73,44,57,0, 8,0427,1909,0.00,29.40,30.13,14.4,20,14.6,0,0,0,0,0
388,84,60,72,49,59,0, 7,0426,1910,0.00,29.38,30.09,7.8,23,12.8,0,0,0,0,0
389,69,53,61,46,53,4, 0,0425,1911,0.00,29.46,30.18,10.4,4,10.7,0,0,0,0,0
390,80,50,65,50,57,0, 0,0425,1912,0.00,29.33,30.06,4.5,7,5.7,0,0,0,0,0
391,71,55,63,46,53,2, 0,0424,1913,0.00,29.34,30.07,10.4,4,11.0,0,0,0,0,0
392,67,54,61,43,51,4, 0,0423,1914,0.04,29.28,30.02,10.3,6,10.8,1,0,0,0,1
393,74,53,64,51,55,1, 0,0422,1915,1.73,29.08,29.82,7.5,5,7.8,1,1,1,0,0
394,73,55,64,58,60,1, 0,0422,1916,0.02,28.95,29.68,3.6,24,7.2,0,1,0,1,1
395,62,54,58,51,54,7, 0,0421,1916,0.00,29.06,29.76,6.8,30,8.1,0,0,0,0,0
396,74,50,62,49,55,3, 0,0421,1917,0.005,29.17,29.88,2.7,32,6.9,0,0,0,0,0
397,79,50,65,46,54,0, 0,0420,1918,0.005,29.09,29.81,2.9,27,6.8,1,0,0,0,0
398,73,45,59,41,50,6, 0,0420,1919,0.00,29.21,29.94,2.7,10,4.6,0,0,0,0,0
399,78,51,65,53,57,0, 0,0419,1920,0.44,29.19,29.89,1.2,34,11.1,1,0,1,0,0
400,60,48,54,46,50,11, 0,0419,1920,0.12,29.36,30.09,7.4,3,8.0,1,1,0,0,0
401,61,43,52,39,46,13, 0,0418,1921,0.00,29.42,30.15,10.5,4,10.7,0,0,0,0,0
402,68,42,55,37,48,10, 0,0418,1922,0.00,29.31,30.05,4.7,4,5.9,0,0,0,0,0
403,79,44,62,44,54,3, 0,0417,1923,0.00,29.18,29.91,5.8,26,6.7,0,0,0,0,0
404,63,51,57,45,50,8, 0,0417,1923,0.02,29.20,29.93,6.2,5,7.7,0,0,0,0,0
405,73,52,63,53,57,2, 0,0417,1924,0.04,29.14,29.87,2.7,8,6.9,0,1,0,0,0
406,80,52,66,60,63,0, 1,0417,1925,0.45,29.06,29.77,5.9,24,9.2,1,1,1,0,0
407,67,55,61,53,56,4, 0,0416,1925,0.005,29.23,29.94,4.0,6,6.3,0,1,0,0,1
408,67,54,61,49,53,4, 0,0416,1926,0.01,29.15,29.89,8.0,5,8.7,1,0,0,0,0
409,64,53,59,51,54,6, 0,0416,1926,0.01,29.11,29.83,10.2,3,10.3,1,0,0,1,0
410,74,49,62,49,55,3, 0,0416,1927,0.005,29.24,29.95,4.4,7,5.8,1,0,0,0,0
411,68,54,61,51,55,4, 0,0416,1927,0.33,29.28,30.00,5.9,5,6.7,1,1,0,0,0
412,77,51,64,48,57,1, 0,0416,1928,0.00,29.29,30.01,4.5,4,4.7,0,0,0,0,0
413,81,53,67,49,58,0, 2,0416,1928,0.00,29.28,30.01,5.5,9,6.4,0,0,0,0,0
414,71,59,65,55,60,0, 0,0416,1929,1.23,29.15,29.89,11.2,10,11.8,1,1,0,0,0
415,71,61,66,59,62,0, 1,0416,1929,0.00,29.16,29.88,3.0,36,6.2,0,1,0,1,0
416,80,61,71,63,67,0, 6,0416,1929,0.12,29.08,,6.7,16,7.9,1,1,0,0,0
417,86,65,76,67,69,0,11,0416,1930,3.97,28.97,29.70,7.2,18,11.6,1,1,1,0,0
418,87,68,78,65,70,0,13,0416,1930,0.00,29.08,29.76,8.3,29,8.6,0,0,0,0,0
419,84,70,77,63,68,0,12,0416,1930,0.01,29.12,29.82,2.8,7,3.9,0,0,0,0,0
420,89,68,79,67,71,0,14,0417,1931,0.09,29.09,29.79,4.0,11,5.6,1,0,1,0,0
421,94,71,83,69,73,0,18,0417,1931,0.00,29.16,29.87,1.8,14,3.5,0,0,0,0,0
422,94,75,85,68,73,0,20,0417,1931,0.04,29.16,29.87,1.9,22,5.8,1,0,1,0,0
423,94,75,85,69,73,0,20,0417,1931,0.005,29.08,29.80,2.4,32,4.9,0,0,0,0,0
424,86,69,78,60,,0,13,0418,1931,0.00,,29.85,6.4,4,8.2,0,0,0,0,0
425,89,62,76,61,67,0,11,0418,1931,0.30,29.10,29.82,5.1,21,6.9,1,0,1,0,0
426,83,66,75,53,62,0,10,0419,1931,0.00,29.00,29.73,13.2,29,13.6,0,0,0,0,0
427,77,63,70,54,61,0, 5,0419,1931,0.00,28.89,29.60,12.2,30,12.7,0,0,0,0,0
428,66,59,63,53,57,2, 0,0419,1931,0.00,28.95,29.65,8.9,30,9.1,0,0,0,0,0
429,65,57,61,52,56,4, 0,0420,1931,0.005,29.07,29.77,8.2,32,8.7,1,0,0,0,1
430,73,59,66,54,60,0, 1,0420,1931,0.00,29.26,29.95,8.4,31,8.8,0,0,0,0,0
431,79,63,71,56,62,0, 6,0421,1931,0.00,29.36,30.06,1.2,34,5.8,0,0,0,0,0
432,69,59,64,58,61,1, 0,0422,1930,0.20,29.26,29.99,1.8,13,3.8,1,1,0,0,0
433,81,57,69,58,63,0, 4,0422,1930,0.05,29.20,29.92,0.7,34,2.4,1,1,0,1,0
434,86,60,73,54,62,0, 8,0423,1930,0.00,29.14,29.86,7.5,31,7.8,0,0,0,0,0
435,77,59,68,54,60,0, 3,0423,1930,0.005,29.18,29.89,5.9,7,7.0,1,0,0,0,0
436,65,61,63,56,59,2, 0,0424,1929,0.06,29.28,29.99,6.8,6,7.0,1,0,0,0,0
437,79,59,69,57,63,0, 4,0425,1929,0.00,29.35,30.07,5.8,11,6.9,0,0,0,0,0
438,82,63,73,64,67,0, 8,0425,1929,0.08,29.34,30.06,4.4,21,4.9,1,1,0,0,0
439,85,63,74,59,65,0, 9,0426,1928,0.25,29.34,30.04,4.8,31,7.0,1,1,1,1,0
440,82,58,70,51,60,0, 5,0427,1928,0.00,29.35,30.07,2.9,29,5.7,0,0,0,0,0
441,79,61,70,46,57,0, 5,0428,1927,0.00,29.36,30.07,4.8,7,5.8,0,0,0,0,0
442,80,55,68,51,59,0, 3,0428,1927,0.00,29.34,30.07,6.7,16,7.5,0,0,0,0,0
443,85,65,75,62,67,0,10,0429,1926,0.68,29.18,29.90,10.0,24,12.4,0,1,0,0,0
444,80,64,72,56,62,0, 7,0430,1925,0.005,29.17,29.89,9.9,28,10.8,0,0,0,0,0
445,70,57,64,51,56,1, 0,0431,1925,0.00,29.15,29.87,10.6,30,10.8,0,0,0,0,0
446,72,57,65,52,57,0, 0,0432,1924,0.00,29.31,30.01,8.1,31,8.2,0,0,0,0,0
447,71,57,64,52,58,1, 0,0433,1923,0.00,29.39,30.11,1.3,36,4.0,0,0,0,0,0
448,76,55,66,55,60,0, 1,0433,1923,0.00,29.36,30.09,5.1,9,5.5,0,0,0,0,0
449,80,58,69,57,62,0, 4,0434,1922,0.04,29.28,30.01,3.1,13,5.8,1,0,0,0,1
450,78,63,71,61,64,0, 6,0435,1921,0.005,29.23,29.95,3.5,3,5.0,0,1,0,1,0
451,82,62,72,58,63,0, 7,0436,1920,0.00,29.21,29.93,2.6,32,5.0,0,1,1,1,0
452,83,61,72,59,64,0, 7,0437,1919,0.14,29.08,29.83,8.9,23,9.8,1,0,1,0,0
453,81,66,74,58,64,0, 9,0438,1918,0.00,29.02,29.73,10.6,28,11.1,0,0,0,0,0
454,82,63,73,58,64,0, 8,0439,1918,0.005,29.13,29.82,8.0,29,8.6,1,0,0,0,0
455,84,64,74,61,66,0, 9,0440,1917,0.02,29.13,29.86,9.3,23,10.1,1,0,0,0,0
456,84,66,75,60,66,0,10,0441,1916,0.01,29.08,29.78,6.4,28,8.0,1,0,0,0,0
457,81,62,72,51,59,0, 7,0442,1915,0.00,29.13,29.84,4.2,35,7.1,0,0,0,0,0
458,79,59,69,57,62,0, 4,0443,1914,0.005,29.15,29.85,4.4,23,5.5,0,0,0,0,0
459,81,58,70,54,61,0, 5,0444,1913,0.00,29.23,29.94,6.2,26,7.3,0,0,0,0,0
460,75,61,68,59,62,0, 3,0445,1911,0.005,29.18,29.91,11.6,22,11.4,1,0,0,0,0
461,78,57,68,51,59,0, 3,0446,1910,0.00,29.20,29.93,6.8,25,9.6,0,0,0,0,0
462,84,67,76,60,66,0,11,0447,1909,0.07,29.10,29.82,12.2,21,12.4,0,0,0,0,0
463,85,67,76,61,67,0,11,0448,1908,0.00,29.17,29.87,2.5,2,5.8,0,1,0,0,0
464,79,61,70,54,61,0, 5,0449,1907,0.00,29.34,30.05,2.9,6,4.2,0,0,0,0,0
465,82,60,71,51,60,0, 6,0450,1906,0.00,29.39,30.09,1.4,6,5.4,0,0,0,0,0
466,74,64,69,59,63,0, 4,0451,1904,0.33,29.36,30.09,7.3,15,7.8,1,1,0,0,0
467,89,68,79,70,73,0,14,0452,1903,0.02,29.20,29.92,12.9,21,13.6,1,1,0,0,0
468,91,77,84,71,74,0,19,0453,1902,0.18,29.23,29.94,11.6,23,12.9,0,0,0,0,0
469,85,70,78,65,69,0,13,0454,1900,0.00,29.24,29.95,6.9,26,7.2,0,0,0,0,0
470,82,62,72,61,66,0, 7,0455,1859,0.00,29.30,30.00,6.3,2,8.0,0,0,0,0,0
471,83,60,72,55,62,0, 7,0456,1858,0.00,29.39,30.09,3.7,4,5.9,0,0,0,0,0
472,86,60,73,55,63,0, 8,0457,1856,0.00,29.38,30.10,1.5,14,3.8,0,0,0,0,0
473,88,63,76,59,66,0,11,0458,1855,0.00,29.38,30.10,5.4,21,5.7,0,0,0,0,0
474,89,67,78,61,67,0,13,0459,1854,0.00,29.32,30.04,8.7,19,8.9,0,0,0,0,0
475,88,70,79,67,70,0,14,0500,1852,0.63,29.27,29.99,9.5,20,10.2,1,0,1,0,0
476,83,70,77,68,70,0,12,0501,1851,0.33,29.28,30.00,4.6,22,5.8,1,1,1,0,0
477,83,65,74,59,65,0, 9,0502,1849,0.00,29.28,29.99,7.5,27,8.1,0,0,0,0,0
478,83,59,71,60,65,0, 6,0503,1848,0.35,29.08,29.83,5.7,16,8.7,1,0,0,0,0
479,78,64,71,61,65,0, 6,0504,1846,0.07,28.93,29.66,12.1,23,12.5,1,0,0,0,0
480,73,59,66,58,61,0, 1,0505,1845,0.16,29.07,29.75,7.7,27,10.7,1,0,0,0,0
481,68,57,63,52,56,2, 0,0506,1843,0.00,29.31,30.00,7.8,1,9.4,0,0,0,0,0
482,74,56,65,53,58,0, 0,0508,1842,0.00,29.38,30.09,2.7,2,6.4,0,0,0,0,0
483,79,54,67,56,61,0, 2,0509,1840,0.00,29.41,30.13,3.8,21,5.1,0,0,0,0,0
484,83,59,71,61,65,0, 6,0510,1839,0.00,29.33,30.05,9.1,21,9.2,0,0,0,0,0
485,73,62,68,62,64,0, 3,0511,1837,0.93,29.36,30.08,5.2,2,7.8,1,1,0,0,0
486,67,61,64,60,61,1, 0,0512,1835,0.95,29.36,30.08,9.1,7,9.7,1,1,0,0,0
487,68,60,64,61,62,1, 0,0513,1834,0.22,29.18,29.93,3.4,2,5.7,1,1,0,0,0
488,69,56,63,51,56,2, 0,0514,1832,0.02,29.18,29.89,11.4,31,11.8,1,1,0,0,1
489,66,51,59,47,52,6, 0,0515,1831,0.00,29.44,30.14,8.2,1,9.3,0,0,0,0,0
490,68,49,59,44,52,6, 0,0516,1829,0.00,29.55,30.27,4.8,3,6.0,0,0,0,0,0
491,72,47,60,47,53,5, 0,0517,1827,0.00,29.57,30.31,3.3,4,3.4,0,0,0,0,0
492,73,50,62,50,56,3, 0,0518,1826,0.00,29.51,30.25,4.1,6,5.1,0,0,0,0,0
493,75,56,66,54,59,0, 1,0519,1824,0.00,29.42,30.16,4.7,5,6.0,0,0,0,0,0
494,75,54,65,54,59,0, 0,0520,1822,0.00,29.44,30.15,3.6,4,4.1,0,1,0,0,0
495,78,54,66,57,61,0, 1,0521,1821,0.00,29.49,30.21,4.3,4,5.3,0,1,0,1,0
496,77,61,69,59,63,0, 4,0522,1819,0.03,29.47,30.19,4.2,5,5.3,1,1,0,1,0
497,77,59,68,59,62,0, 3,0523,1817,0.00,29.39,,5.8,3,4.0,0,1,0,0,0
498,78,60,69,60,63,0, 4,0524,1815,0.00,29.36,30.07,6.6,3,7.3,0,0,0,0,0
499,78,65,72,63,65,0, 7,0525,1814,0.00,29.42,30.14,6.1,6,6.9,0,1,0,1,0
500,81,64,73,62,65,0, 8,0526,1812,0.00,29.48,30.20,6.0,6,6.8,0,1,0,1,0
501,80,61,71,59,63,0, 6,0527,1810,0.00,29.44,30.17,5.1,7,5.6,0,1,0,0,0
502,79,58,69,60,63,0, 4,0528,1809,0.00,29.41,30.14,3.7,3,4.8,0,1,0,0,0
503,80,58,69,54,60,0, 4,0529,1807,0.00,29.39,30.12,1.5,7,3.0,0,1,0,0,0
