,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Date,Sunset,Sunrise
396,75.5,52.5,64.0,49.0,55.0,1.5,0.5,0.0024999999441206455,29.200000762939453,29.875,2.3499999046325684,31.5,6.850000381469727,0.0,0.0,0.0,0.0,0.0,2009-05-29,1917.0,421.0
397,79.0,51.5,65.5,46.0,54.5,0.0,0.5,0.004999999888241291,29.119998931884766,29.80500030517578,2.3499999046325684,28.0,6.699999809265137,0.5,0.0,0.0,0.0,0.0,2009-05-30,1918.0,420.0
398,72.5,47.0,59.75,42.0,51.0,5.0,0.0,0.0,29.235000610351562,29.935001373291016,2.8000001907348633,9.5,5.449999809265137,0.0,0.0,0.0,0.0,0.0,2009-05-31,1919.0,420.0
399,79.0,51.5,65.5,53.5,57.5,0.0,0.5,0.6349999904632568,29.220001220703125,29.884998321533203,1.100000023841858,34.0,10.550000190734863,1.0,0.0,1.0,0.0,0.0,2009-06-01,1920.0,419.0
400,60.5,49.0,54.75,46.5,50.5,10.0,0.0,0.08999999612569809,29.389999389648438,30.079999923706055,7.850000381469727,3.0,8.600000381469727,1.0,1.0,0.0,0.0,0.0,2009-06-02,1920.0,419.0
401,61.0,45.0,53.0,39.5,47.0,12.0,0.0,0.0,29.44499969482422,30.139999389648438,10.75,3.0,11.049999237060547,0.0,0.0,0.0,0.0,0.0,2009-06-03,1921.0,418.0
402,68.0,44.5,56.25,37.5,48.5,8.5,0.0,0.0,29.334999084472656,30.049999237060547,4.949999809265137,4.5,6.150000095367432,0.0,0.0,0.0,0.0,0.0,2009-06-04,1922.0,418.0
403,79.5,45.5,62.75,43.5,54.0,2.0,0.0,0.0,29.204999923706055,29.90999984741211,6.050000190734863,25.5,6.949999809265137,0.0,0.0,0.0,0.0,0.0,2009-06-05,1923.0,417.0
404,64.5,53.0,58.75,46.5,51.5,6.0,0.0,0.01249999925494194,29.229999542236328,29.924999237060547,5.449999809265137,4.0,7.449999809265137,0.5,0.0,0.0,0.0,0.0,2009-06-06,1923.0,417.0
405,73.5,54.0,64.0,53.5,58.0,1.0,0.0,0.022499999031424522,29.174999237060547,29.865001678466797,2.0999999046325684,9.5,7.300000190734863,0.5,1.0,0.0,0.0,0.0,2009-06-07,1924.0,417.0
406,81.0,53.5,67.25,60.5,64.0,0.0,2.5,0.375,29.084999084472656,29.764999389648438,6.150000095367432,24.5,9.600000381469727,1.0,1.0,1.0,0.5,0.0,2009-06-08,1925.0,417.0
407,67.0,55.5,61.25,53.0,56.0,3.5,0.0,0.004999999888241291,29.260000228881836,29.940000534057617,5.199999809265137,7.0,7.100000381469727,0.0,1.0,0.0,0.5,1.0,2009-06-09,1925.0,416.0
408,67.0,54.5,61.0,49.5,54.0,4.0,0.0,0.02499999850988388,29.18000030517578,29.884998321533203,8.25,4.5,8.949999809265137,1.0,0.0,0.0,0.0,0.0,2009-06-10,1926.0,416.0
409,62.0,53.0,57.75,52.0,54.0,7.0,0.0,0.574999988079071,29.139999389648438,29.825000762939453,9.5,2.0,9.649999618530273,1.0,0.5,0.0,1.0,0.0,2009-06-11,1926.0,416.0
410,73.0,49.5,61.5,49.0,55.0,3.5,0.0,0.004999999888241291,29.270000457763672,29.950000762939453,4.699999809265137,6.5,6.25,0.5,0.0,0.0,0.0,0.0,2009-06-12,1927.0,416.0
411,67.0,55.0,61.0,51.5,55.0,4.0,0.0,0.3199999928474426,29.310001373291016,29.994998931884766,6.550000190734863,4.5,7.149999618530273,1.0,0.5,0.0,0.0,0.0,2009-06-13,1927.0,416.0
412,76.5,52.5,64.5,49.0,57.0,0.5,0.0,0.0,29.315000534057617,30.005001068115234,4.800000190734863,4.5,5.25,0.0,0.0,0.0,0.0,0.0,2009-06-14,1928.0,416.0
413,81.0,55.0,68.0,49.0,58.0,0.0,3.0,0.0,29.310001373291016,30.0,6.449999809265137,9.0,7.050000190734863,0.0,0.0,0.0,0.5,0.0,2009-06-15,1928.0,416.0
414,71.0,61.5,66.25,56.0,60.5,0.0,1.5,1.1500000953674316,29.18000030517578,29.880001068115234,10.75,10.5,11.25,1.0,1.0,0.0,0.0,0.0,2009-06-16,1929.0,416.0
415,72.0,62.0,67.0,59.5,62.5,0.0,2.0,0.0,29.184999465942383,29.875,2.799999952316284,35.0,6.449999809265137,0.0,1.0,0.0,1.0,0.0,2009-06-17,1929.0,416.0
416,80.5,62.0,71.5,63.5,67.0,0.0,6.5,0.11499999463558197,29.114999771118164,29.967994689941406,5.199999809265137,16.5,6.850000381469727,1.0,1.0,0.5,0.5,0.0,2009-06-18,1929.0,416.0
417,87.0,65.5,76.5,67.5,69.5,0.0,11.5,2.4200000762939453,29.0,29.690000534057617,6.75,18.0,11.050000190734863,1.0,1.0,1.0,0.0,0.0,2009-06-19,1930.0,416.0
418,87.5,68.5,78.25,65.0,70.0,0.0,13.5,0.0,29.104999542236328,29.75,8.300000190734863,28.5,8.600000381469727,0.0,0.0,0.0,0.0,0.0,2009-06-20,1930.0,416.0
419,85.0,70.5,77.75,63.5,68.5,0.0,13.0,0.007499999832361937,29.145000457763672,29.809999465942383,3.049999952316284,8.0,3.700000047683716,0.5,0.0,0.0,0.0,0.0,2009-06-21,1930.0,416.0
420,89.0,69.0,79.25,67.0,71.0,0.0,14.5,0.07500000298023224,29.119998931884766,29.780000686645508,4.650000095367432,11.5,6.399999618530273,1.0,0.0,1.0,0.0,0.0,2009-06-22,1931.0,417.0
421,93.0,73.0,83.25,68.5,73.0,0.0,18.5,0.0,29.189998626708984,29.860000610351562,2.299999952316284,13.5,4.0,0.0,0.0,0.0,0.0,0.0,2009-06-23,1931.0,417.0
422,93.5,74.0,84.0,68.0,73.0,0.0,19.0,0.4099999964237213,29.184999465942383,29.860000610351562,2.0,22.5,5.050000190734863,0.5,0.5,0.5,0.0,0.0,2009-06-24,1931.0,417.0
423,93.5,75.5,84.75,68.5,73.0,0.0,20.0,0.0024999999441206455,29.114999771118164,29.78499984741211,2.0999999046325684,29.0,4.75,0.0,0.0,0.0,0.0,0.0,2009-06-25,1931.0,417.0
424,86.0,70.5,78.5,60.5,59.302452087402344,0.0,13.5,0.0,29.284452438354492,29.84000015258789,6.400000095367432,4.0,8.100000381469727,0.0,0.0,0.0,0.0,0.0,2009-06-26,1931.0,418.0
425,89.5,64.5,77.25,60.5,67.0,0.0,12.5,0.17500001192092896,29.139999389648438,29.809999465942383,5.550000190734863,21.5,6.900000095367432,1.0,0.0,0.5,0.0,0.0,2009-06-27,1931.0,418.0
426,83.0,67.0,75.25,53.0,62.0,0.0,10.5,0.0,29.040000915527344,29.719999313354492,13.649999618530273,29.0,14.100000381469727,0.0,0.0,0.0,0.0,0.0,2009-06-28,1931.0,419.0
427,77.5,64.0,70.75,54.0,61.0,0.0,6.0,0.0,28.920000076293945,29.595001220703125,12.799999237060547,30.0,13.399999618530273,0.0,0.0,0.0,0.0,0.0,2009-06-29,1931.0,419.0
428,67.0,60.0,63.75,53.0,57.5,1.0,0.0,0.0,28.975000381469727,29.645000457763672,8.5,30.0,8.700000762939453,0.0,0.0,0.0,0.0,0.0,2009-06-30,1931.0,419.0
429,65.0,57.0,61.0,53.0,56.5,4.0,0.0,0.01249999925494194,29.099998474121094,29.764999389648438,7.399999618530273,31.5,8.050000190734863,1.0,0.5,0.0,0.0,1.0,2009-07-01,1931.0,420.0
430,73.0,59.5,66.25,54.5,60.0,0.0,1.5,0.0,29.28499984741211,29.94499969482422,7.049999713897705,31.0,8.199999809265137,0.0,0.0,0.0,0.0,0.0,2009-07-02,1931.0,420.0
431,79.0,62.5,70.75,56.0,62.0,0.0,6.0,0.0,29.385000228881836,30.05500030517578,1.5,18.0,6.150000095367432,0.0,0.0,0.0,0.0,0.0,2009-07-03,1931.0,421.0
432,69.0,61.0,65.0,58.0,61.5,0.5,0.5,0.1599999964237213,29.28499984741211,29.985000610351562,2.5999999046325684,13.5,4.25,1.0,1.0,0.0,0.0,0.0,2009-07-04,1930.0,422.0
433,81.5,59.0,70.25,58.5,63.5,0.0,5.5,0.03999999910593033,29.225000381469727,29.90999984741211,0.5,35.0,2.5,0.5,1.0,0.0,1.0,0.0,2009-07-05,1930.0,422.0
434,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.850000381469727,5.849999904632568,30.5,6.650000095367432,0.0,0.0,0.0,0.0,0.0,2009-07-06,1930.0,423.0
435,76.5,62.0,69.25,54.5,60.5,0.0,4.5,0.0024999999441206455,29.209999084472656,29.884998321533203,5.900000095367432,7.0,7.25,0.5,0.0,0.0,0.0,0.0,2009-07-07,1930.0,423.0
436,66.5,61.5,64.0,55.5,59.0,1.0,0.0,0.11500000208616257,29.310001373291016,29.985000610351562,6.900000095367432,7.0,7.199999809265137,1.0,0.0,0.0,0.0,0.0,2009-07-08,1929.0,424.0
437,79.5,61.0,70.25,57.5,63.5,0.0,5.5,0.0,29.380001068115234,30.059999465942383,6.150000095367432,10.5,7.100000381469727,0.0,0.0,0.0,0.0,0.0,2009-07-09,1929.0,425.0
438,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.049999237060547,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,2009-07-10,1929.0,425.0
439,85.0,65.5,75.25,59.5,66.0,0.0,10.5,0.6850000023841858,29.364999771118164,30.030000686645508,5.350000381469727,30.0,7.300000190734863,1.0,1.0,1.0,0.5,0.0,2009-07-11,1928.0,426.0
440,82.0,59.0,70.5,50.5,60.0,0.0,5.5,0.0,29.380001068115234,30.059999465942383,2.4000000953674316,31.0,5.449999809265137,0.0,0.0,0.0,0.0,0.0,2009-07-12,1928.0,427.0
441,78.5,63.5,71.0,47.0,58.0,0.0,6.0,0.0,29.385000228881836,30.059999465942383,5.300000190734863,7.0,6.600000381469727,0.0,0.0,0.0,0.0,0.0,2009-07-13,1927.0,428.0
442,80.5,57.5,69.25,50.0,59.5,0.0,4.5,0.0,29.375,30.064998626708984,7.099999904632568,16.0,7.599999904632568,0.0,0.0,0.0,0.0,0.0,2009-07-14,1927.0,428.0
443,85.5,66.0,75.75,62.0,67.0,0.0,11.0,0.5,29.204999923706055,29.889999389648438,10.0,24.5,13.100000381469727,0.5,1.0,0.5,0.0,0.0,2009-07-15,1926.0,429.0
444,81.0,64.5,72.75,56.5,62.5,0.0,8.0,0.08749999850988388,29.200000762939453,29.884998321533203,9.75,28.0,10.550000190734863,0.0,0.0,0.0,0.0,0.0,2009-07-16,1925.0,430.0
445,70.0,57.5,64.0,51.5,56.5,1.0,0.0,0.0024999999441206455,29.18000030517578,29.865001678466797,10.350000381469727,29.5,10.600000381469727,0.5,0.0,0.0,0.0,0.0,2009-07-17,1925.0,431.0
446,72.5,57.5,65.25,52.0,57.5,0.0,0.5,0.0,29.334999084472656,30.005001068115234,7.350000381469727,31.5,7.649999618530273,0.0,0.0,0.0,0.0,0.0,2009-07-18,1924.0,432.0
447,72.0,58.5,65.25,52.5,58.5,0.5,1.0,0.0,29.420000076293945,30.104999542236328,1.3499999046325684,20.0,4.300000190734863,0.0,0.0,0.0,0.0,0.0,2009-07-19,1923.0,433.0
448,76.0,57.0,66.75,55.5,60.5,0.0,2.0,0.0,29.389999389648438,30.084999084472656,5.649999618530273,9.5,6.0,0.0,0.0,0.0,0.0,0.0,2009-07-20,1923.0,433.0
449,81.0,61.0,71.0,56.5,62.5,0.0,6.0,0.019999999552965164,29.30500030517578,30.0,4.0,13.5,6.050000190734863,0.5,0.0,0.0,0.0,0.5,2009-07-21,1922.0,434.0
450,78.5,64.5,71.75,60.0,64.0,0.0,7.0,0.0024999999441206455,29.255001068115234,29.940000534057617,3.1500000953674316,7.0,5.449999809265137,0.0,1.0,0.0,1.0,0.0,2009-07-22,1921.0,435.0
451,80.5,62.5,71.5,59.0,63.5,0.0,6.5,0.05000000074505806,29.235000610351562,29.920000076293945,2.1500000953674316,16.5,5.5,0.0,1.0,0.5,1.0,0.0,2009-07-23,1920.0,436.0
452,83.0,61.5,72.25,59.5,64.5,0.0,7.5,0.16499999165534973,29.110000610351562,29.825000762939453,8.799999237060547,23.0,9.700000762939453,1.0,0.0,1.0,0.0,0.0,2009-07-24,1919.0,437.0
453,81.0,66.0,73.75,58.5,64.5,0.0,9.0,0.0024999999441206455,29.049999237060547,29.719999313354492,10.700000762939453,27.5,11.300000190734863,0.0,0.0,0.0,0.0,0.0,2009-07-25,1918.0,438.0
454,82.0,63.5,73.0,58.5,64.5,0.0,8.0,0.0024999999441206455,29.154998779296875,29.809999465942383,8.550000190734863,29.0,9.0,0.5,0.0,0.0,0.0,0.0,2009-07-26,1918.0,439.0
455,84.0,65.0,74.5,61.0,66.5,0.0,9.5,0.02499999850988388,29.169998168945312,29.854999542236328,9.25,23.0,9.850000381469727,1.0,0.0,0.0,0.0,0.0,2009-07-27,1917.0,440.0
456,85.0,67.0,76.0,61.0,66.5,0.0,11.0,0.009999999776482582,29.104999542236328,29.775001525878906,6.449999809265137,28.0,7.849999904632568,0.5,0.0,0.0,0.0,0.0,2009-07-28,1916.0,441.0
457,80.0,64.0,72.25,51.5,60.0,0.0,7.5,0.0,29.15999984741211,29.829999923706055,4.0,19.0,7.099999904632568,0.0,0.0,0.0,0.0,0.0,2009-07-29,1915.0,442.0
458,79.5,62.0,70.75,57.0,62.5,0.0,6.0,0.004999999888241291,29.174999237060547,29.845001220703125,4.650000095367432,23.5,5.900000095367432,0.0,0.0,0.0,0.0,0.0,2009-07-30,1914.0,443.0
459,81.5,60.0,71.0,54.5,61.5,0.0,6.0,0.0,29.260000228881836,29.93000030517578,6.050000190734863,26.5,7.0,0.0,0.0,0.0,0.0,0.0,2009-07-31,1913.0,444.0
460,75.0,62.0,68.5,59.0,62.5,0.0,3.5,0.007499999832361937,29.209999084472656,29.904998779296875,11.100000381469727,22.5,10.949999809265137,0.5,0.0,0.0,0.0,0.0,2009-08-01,1911.0,445.0
461,78.5,57.5,68.25,51.5,59.0,0.0,3.5,0.0,29.229999542236328,29.924999237060547,6.5,25.5,9.0,0.0,0.0,0.0,0.0,0.0,2009-08-02,1910.0,446.0
462,85.0,67.5,76.5,60.5,66.0,0.0,11.5,0.06499999761581421,29.135000228881836,29.814998626708984,11.600000381469727,21.0,11.850000381469727,0.5,0.0,0.0,0.0,0.0,2009-08-03,1909.0,447.0
463,85.5,68.0,76.75,62.0,67.5,0.0,12.0,0.0,29.189998626708984,29.860000610351562,2.1500000953674316,3.5,6.0,0.0,1.0,0.0,0.5,0.0,2009-08-04,1908.0,448.0
464,79.0,63.5,71.25,55.0,62.0,0.0,6.5,0.0,29.369998931884766,30.040000915527344,3.3499999046325684,6.0,4.899999618530273,0.0,0.0,0.0,0.0,0.0,2009-08-05,1907.0,449.0
465,81.5,61.0,71.25,51.0,60.0,0.0,6.5,0.0,29.415000915527344,30.084999084472656,2.4000000953674316,7.5,5.449999809265137,0.0,0.0,0.0,0.0,0.0,2009-08-06,1906.0,450.0
466,74.0,65.5,69.75,59.0,63.0,0.0,5.0,0.2800000011920929,29.385000228881836,30.084999084472656,6.850000381469727,15.0,7.5,1.0,1.0,0.0,0.0,0.0,2009-08-07,1904.0,451.0
467,89.0,68.5,79.0,70.0,73.0,0.0,14.0,0.04999999701976776,29.229999542236328,29.920000076293945,12.549999237060547,21.0,13.200000762939453,1.0,1.0,0.5,0.0,0.0,2009-08-08,1903.0,452.0
468,91.5,77.0,84.25,71.5,74.5,0.0,19.5,0.10000000149011612,29.260000228881836,29.93000030517578,11.350000381469727,23.0,12.600000381469727,0.0,0.0,0.0,0.0,0.0,2009-08-09,1902.0,453.0
469,85.5,70.5,78.25,65.5,69.5,0.0,13.5,0.0,29.274999618530273,29.94499969482422,7.600000381469727,26.0,8.049999237060547,0.0,0.0,0.0,0.0,0.0,2009-08-10,1900.0,454.0
470,81.5,63.5,72.5,61.5,66.0,0.0,7.5,0.0,29.329999923706055,29.989999771118164,6.199999809265137,2.0,8.350000381469727,0.0,0.0,0.0,0.0,0.0,2009-08-11,1859.0,455.0
471,82.5,61.5,72.25,55.5,62.5,0.0,7.5,0.0,29.415000915527344,30.079999923706055,4.599999904632568,4.5,6.449999809265137,0.0,0.0,0.0,0.0,0.0,2009-08-12,1858.0,456.0
472,86.0,61.5,73.75,55.0,63.0,0.0,9.0,0.0,29.40999984741211,30.095001220703125,1.75,15.0,3.9000000953674316,0.0,0.0,0.0,0.0,0.0,2009-08-13,1856.0,457.0
473,88.0,65.0,76.75,59.0,66.0,0.0,12.0,0.0,29.40999984741211,30.09000015258789,5.850000381469727,21.0,6.099999904632568,0.0,0.0,0.0,0.0,0.0,2009-08-14,1855.0,458.0
474,89.0,68.5,78.75,61.0,67.5,0.0,14.0,0.0,29.349998474121094,30.030000686645508,8.5,19.0,8.799999237060547,0.0,0.0,0.0,0.0,0.0,2009-08-15,1854.0,459.0
475,89.0,70.5,79.75,67.5,70.5,0.0,15.0,0.44999998807907104,29.30500030517578,29.979999542236328,9.399999618530273,20.5,10.149999618530273,1.0,0.0,1.0,0.0,0.0,2009-08-16,1852.0,500.0
476,83.0,70.5,77.0,68.0,70.5,0.0,12.0,0.4599999785423279,29.310001373291016,29.989999771118164,4.849999904632568,22.0,6.650000095367432,1.0,1.0,0.5,0.0,0.0,2009-08-17,1851.0,501.0
477,83.5,65.5,74.5,60.0,65.5,0.0,9.5,0.0,29.30500030517578,29.979999542236328,7.75,27.0,8.200000762939453,0.0,0.0,0.0,0.0,0.0,2009-08-18,1849.0,502.0
478,82.0,61.5,71.75,61.0,65.5,0.0,7.0,0.48000001907348633,29.114999771118164,29.825000762939453,5.800000190734863,16.0,8.449999809265137,1.0,0.5,0.5,0.0,0.0,2009-08-19,1848.0,503.0
479,78.5,64.0,71.25,61.0,65.0,0.0,6.5,0.0949999988079071,28.96500015258789,29.654998779296875,12.149999618530273,23.0,12.600000381469727,1.0,0.5,0.0,0.0,0.0,2009-08-20,1846.0,504.0
480,73.5,59.0,66.25,58.0,61.0,0.0,1.5,0.10499999672174454,29.099998474121094,29.75,8.899999618530273,27.0,11.949999809265137,1.0,0.0,0.0,0.0,0.0,2009-08-21,1845.0,505.0
481,68.5,57.5,63.25,52.0,56.5,1.5,0.0,0.0,29.334999084472656,29.994998931884766,8.600000381469727,18.5,9.899999618530273,0.0,0.0,0.0,0.0,0.0,2009-08-22,1843.0,506.0
482,73.5,57.0,65.25,54.0,58.5,0.0,0.5,0.0,29.40999984741211,30.084999084472656,3.0999999046325684,3.5,7.0,0.0,0.0,0.0,0.0,0.0,2009-08-23,1842.0,508.0
483,79.0,55.5,67.5,56.5,61.5,0.0,2.5,0.0,29.439998626708984,30.125,4.400000095367432,21.0,5.399999618530273,0.0,0.0,0.0,0.0,0.0,2009-08-24,1840.0,509.0
484,82.5,60.0,71.25,61.0,65.0,0.0,6.5,0.0,29.360000610351562,30.045000076293945,8.700000762939453,21.0,8.899999618530273,0.0,0.0,0.0,0.0,0.0,2009-08-25,1839.0,510.0
485,72.5,63.0,68.0,63.0,64.5,0.0,3.0,0.7350000143051147,29.389999389648438,30.075000762939453,4.550000190734863,2.0,7.550000190734863,1.0,1.0,0.0,0.0,0.0,2009-08-26,1837.0,511.0
486,67.0,61.5,64.25,60.5,62.0,0.5,0.0,1.0700000524520874,29.385000228881836,30.075000762939453,9.899999618530273,7.5,10.350000381469727,1.0,1.0,0.0,0.0,0.0,2009-08-27,1835.0,512.0
487,69.5,60.5,65.0,61.0,62.5,0.5,0.5,0.25,29.209999084472656,29.924999237060547,3.0,2.0,5.550000190734863,1.0,1.0,0.0,0.0,0.0,2009-08-28,1834.0,513.0
488,69.0,56.0,62.75,51.5,56.5,2.0,0.0,0.014999999664723873,29.209999084472656,29.884998321533203,10.899999618530273,31.0,11.450000762939453,0.5,0.5,0.0,0.0,1.0,2009-08-29,1832.0,514.0
489,66.0,51.0,58.75,47.0,52.5,6.0,0.0,0.0024999999441206455,29.470001220703125,30.134998321533203,8.799999237060547,1.0,9.899999618530273,0.0,0.0,0.0,0.0,0.0,2009-08-30,1831.0,515.0
490,67.5,49.0,58.5,44.0,52.0,6.5,0.0,0.0,29.575000762939453,30.264999389648438,5.050000190734863,3.5,6.400000095367432,0.0,0.0,0.0,0.0,0.0,2009-08-31,1829.0,516.0
491,71.5,48.5,60.25,48.0,54.0,4.5,0.0,0.0,29.599998474121094,30.30500030517578,3.25,5.0,3.450000047683716,0.0,0.0,0.0,0.0,0.0,2009-09-01,1827.0,517.0
492,72.5,51.5,62.25,50.5,56.0,2.5,0.0,0.0,29.53499984741211,30.239999771118164,3.6500000953674316,7.0,4.5,0.0,0.0,0.0,0.0,0.0,2009-09-02,1826.0,518.0
493,75.0,56.5,66.0,54.5,59.5,0.0,1.0,0.0,29.450000762939453,30.149999618530273,4.949999809265137,5.5,5.949999809265137,0.0,0.5,0.0,0.0,0.0,2009-09-03,1824.0,519.0
494,75.0,56.0,65.75,54.5,59.5,0.0,1.0,0.0,29.46500015258789,30.145000457763672,3.6999998092651367,4.0,4.25,0.0,1.0,0.0,0.5,0.0,2009-09-04,1822.0,520.0
495,78.0,55.5,66.75,57.0,61.5,0.0,2.0,0.0,29.514999389648438,30.200000762939453,4.75,5.0,5.550000190734863,0.0,1.0,0.0,1.0,0.0,2009-09-05,1821.0,521.0
496,77.0,63.5,70.25,59.0,63.5,0.0,5.5,0.017500000074505806,29.494998931884766,30.18000030517578,5.25,6.5,5.949999809265137,0.5,0.5,0.0,0.5,0.0,2009-09-06,1819.0,522.0
497,77.0,61.0,69.0,59.0,62.5,0.0,4.0,0.0,29.415000915527344,29.967994689941406,6.050000190734863,3.5,5.449999809265137,0.0,1.0,0.0,0.5,0.0,2009-09-07,1817.0,523.0
498,78.0,61.0,69.5,61.0,64.0,0.0,4.5,0.0,29.385000228881836,30.059999465942383,6.75,3.5,7.650000095367432,0.0,0.5,0.0,0.5,0.0,2009-09-08,1815.0,524.0
499,77.5,66.5,72.25,63.0,65.5,0.0,7.5,0.0,29.44499969482422,30.130001068115234,6.449999809265137,6.5,7.050000190734863,0.0,1.0,0.0,1.0,0.0,2009-09-09,1814.0,525.0
500,80.5,64.5,72.75,62.0,65.5,0.0,8.0,0.0,29.510000228881836,30.185001373291016,6.300000190734863,6.5,7.050000190734863,0.0,1.0,0.0,1.0,0.0,2009-09-10,1812.0,526.0
501,79.0,62.5,71.0,59.0,63.5,0.0,6.0,0.0,29.46500015258789,30.15999984741211,5.75,7.5,6.149999618530273,0.0,0.5,0.0,0.0,0.0,2009-09-11,1810.0,527.0
502,78.5,59.5,69.25,60.5,63.5,0.0,4.5,0.0,29.439998626708984,30.130001068115234,3.450000047683716,4.5,4.650000095367432,0.0,1.0,0.0,0.0,0.0,2009-09-12,1809.0,528.0
503,79.5,57.5,68.5,54.5,60.5,0.0,3.5,0.004999999888241291,29.420000076293945,30.115001678466797,2.0,7.0,3.5999999046325684,0.0,1.0,0.0,0.0,0.0,2009-09-13,1807.0,529.0
504,84.0,58.5,71.25,55.5,61.5,0.0,6.5,0.0,29.369998931884766,30.059999465942383,0.6000000238418579,23.0,2.4000000953674316,0.0,0.0,0.0,0.0,0.0,2009-09-14,1805.0,530.0
505,82.5,63.5,73.0,58.5,63.5,0.0,8.0,0.0,29.385000228881836,30.059999465942383,6.0,2.0,7.25,0.0,0.0,0.0,0.0,0.0,2009-09-15,1803.0,531.0
506,71.5,60.5,66.0,54.0,59.5,0.0,1.0,0.0,29.514999389648438,30.190000534057617,11.75,5.5,12.399999618530273,0.0,0.0,0.0,0.0,0.0,2009-09-16,1760.0,532.0
507,71.5,52.0,61.75,51.5,56.5,3.0,0.0,0.0,29.479999542236328,30.174999237060547,3.950000047683716,6.5,4.800000190734863,0.0,0.0,0.0,0.0,0.0,2009-09-17,1758.0,533.0
508,79.0,51.0,65.25,55.0,59.0,0.0,0.5,0.0,29.489999771118164,30.174999237060547,5.199999809265137,2.5,6.550000190734863,0.0,0.5,0.0,0.0,0.0,2009-09-18,1756.0,535.0
509,75.5,56.5,66.25,55.0,59.5,0.0,1.5,0.0,29.510000228881836,30.204999923706055,3.8000001907348633,10.0,5.850000381469727,0.0,0.0,0.0,0.0,0.0,2009-09-19,1755.0,536.0
510,72.0,54.0,63.25,56.0,60.0,1.5,0.0,0.5950000286102295,29.310001373291016,30.030000686645508,6.150000095367432,7.5,7.600000381469727,1.0,1.0,0.0,0.0,1.0,2009-09-20,1753.0,537.0
511,68.0,61.5,65.0,59.5,61.5,0.5,0.5,0.004999999888241291,29.28499984741211,29.974998474121094,3.549999952316284,23.0,5.050000190734863,0.0,1.0,0.0,1.0,1.0,2009-09-21,1751.0,538.0
512,76.5,61.0,68.75,65.0,67.0,0.0,4.0,0.019999999552965164,29.310001373291016,29.974998474121094,5.199999809265137,17.5,7.5,0.5,1.0,0.0,0.5,0.0,2009-09-22,1749.0,539.0
513,76.0,62.0,69.0,62.5,64.0,0.0,4.0,0.0,29.44499969482422,30.115001678466797,0.7000000476837158,31.5,4.349999904632568,0.0,1.0,0.0,0.0,0.0,2009-09-23,1748.0,540.0
514,72.0,64.0,68.25,62.5,64.5,0.0,3.5,0.0,29.46500015258789,30.154998779296875,4.199999809265137,6.5,4.550000190734863,0.0,1.0,0.0,0.0,0.0,2009-09-24,1746.0,541.0
515,70.0,60.0,65.0,57.0,60.0,0.0,0.0,0.08999999612569809,29.415000915527344,30.115001678466797,5.400000095367432,11.0,6.800000190734863,1.0,1.0,0.0,0.0,1.0,2009-09-25,1744.0,542.0
516,67.5,55.5,61.5,56.0,59.0,3.5,0.0,0.0024999999441206455,29.18000030517578,29.904998779296875,3.950000047683716,26.5,4.599999904632568,0.0,1.0,0.0,0.0,0.0,2009-09-26,1742.0,543.0
517,74.0,51.5,62.75,53.0,57.5,2.0,0.0,0.2800000011920929,28.875,29.59000015258789,7.899999618530273,22.5,10.199999809265137,1.0,1.0,1.0,0.0,0.0,2009-09-27,1741.0,544.0
518,62.5,49.5,56.25,42.0,49.0,8.5,0.0,0.007499999832361937,28.94499969482422,29.610000610351562,20.049999237060547,28.5,20.450000762939453,1.0,0.0,0.0,0.0,0.0,2009-09-28,1739.0,545.0
519,59.0,48.0,53.5,42.0,48.0,11.5,0.0,0.0024999999441206455,29.310001373291016,29.959999084472656,8.699999809265137,33.0,10.25,0.0,0.0,0.0,0.0,0.5,2009-09-29,1737.0,546.0
520,61.5,48.0,55.0,41.0,47.5,10.0,0.0,0.0,29.415000915527344,30.104999542236328,5.25,3.0,6.900000095367432,0.0,0.0,0.0,0.0,0.0,2009-09-30,1735.0,547.0
521,59.0,42.5,50.75,46.0,49.0,14.0,0.0,0.7400000095367432,29.154998779296875,29.899999618530273,8.950000762939453,13.0,9.100000381469727,1.0,1.0,0.5,0.0,0.0,2009-10-01,1734.0,548.0
522,56.0,47.5,52.0,46.0,48.0,13.0,0.0,0.1899999976158142,28.834999084472656,29.55500030517578,10.25,21.5,11.800000190734863,1.0,1.0,0.0,0.0,0.5,2009-10-02,1732.0,549.0
523,57.5,47.0,52.25,47.0,49.0,12.5,0.0,0.07000000029802322,29.049999237060547,29.704999923706055,8.149999618530273,26.0,8.600000381469727,1.0,1.0,0.0,0.0,0.5,2009-10-03,1730.0,550.0
524,60.5,45.0,53.0,42.5,47.0,12.0,0.0,0.0024999999441206455,29.310001373291016,29.985000610351562,8.949999809265137,27.5,9.25,0.0,0.0,0.0,0.0,0.0,2009-10-04,1729.0,552.0
